Tarikh,Negeri,Kes Baharu,Kes Keseluruhan,Kematian Baharu,Kematian Keseluruhan,Populasi Dewasa,Peratus Populasi Dewasa,Menerima Dos Pertama,Menerima Dos Kedua,Kumpulan Keutamaan yang Berdaftar,Peratusan Vaksinasi %,Jumlah Belum Berdaftar
2020-07-16,Selangor,0,2094,0,17,,,,,,,
2020-07-16,Negeri Sembilan,0,1027,0,7,,,,,,,
2020-07-16,Melaka,0,258,0,5,,,,,,,
2020-07-16,Johor,0,701,0,20,,,,,,,
2020-07-16,Pahang,0,365,0,7,,,,,,,
2020-07-16,Terengganu,1,112,0,1,,,,,,,
2020-07-16,Kelantan,0,157,0,3,,,,,,,
2020-07-16,Sabah,0,380,0,7,,,,,,,
2020-07-16,Sarawak,1,584,0,18,,,,,,,
2020-07-16,Kuala Lumpur,1,2448,0,25,,,,,,,
2020-07-16,Putrajaya,0,98,0,0,,,,,,,
2020-07-16,Labuan,0,17,0,0,,,,,,,
2020-07-17,Perlis,0,18,0,1,,,,,,,
2020-07-17,Kedah,0,99,0,1,,,,,,,
2020-07-17,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-17,Perak,0,258,0,6,,,,,,,
2020-07-17,Selangor,4,2098,0,17,,,,,,,
2020-07-17,Negeri Sembilan,0,1027,0,7,,,,,,,
2020-07-17,Melaka,0,258,0,5,,,,,,,
2020-07-17,Johor,0,701,0,20,,,,,,,
2020-07-17,Pahang,0,365,0,7,,,,,,,
2020-07-17,Terengganu,2,114,0,1,,,,,,,
2020-07-17,Kelantan,0,157,0,3,,,,,,,
2020-07-17,Sabah,1,381,0,7,,,,,,,
2020-07-17,Sarawak,10,594,0,18,,,,,,,
2020-07-17,Kuala Lumpur,1,2449,0,25,,,,,,,
2020-07-17,Putrajaya,0,98,0,0,,,,,,,
2020-07-17,Labuan,0,17,0,0,,,,,,,
2020-07-18,Perlis,0,18,0,1,,,,,,,
2020-07-18,Kedah,0,99,0,1,,,,,,,
2020-07-18,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-18,Perak,0,258,0,6,,,,,,,
2020-07-18,Selangor,1,2099,0,17,,,,,,,
2020-07-18,Negeri Sembilan,0,1027,0,7,,,,,,,
2020-07-18,Melaka,0,258,0,5,,,,,,,
2020-07-18,Johor,0,701,0,20,,,,,,,
2020-07-18,Pahang,0,365,0,7,,,,,,,
2020-07-18,Terengganu,0,114,0,1,,,,,,,
2020-07-18,Kelantan,1,158,0,3,,,,,,,
2020-07-18,Sabah,0,381,0,7,,,,,,,
2020-07-18,Sarawak,7,601,0,18,,,,,,,
2020-07-18,Kuala Lumpur,0,2449,0,25,,,,,,,
2020-07-18,Putrajaya,0,98,0,0,,,,,,,
2020-07-18,Labuan,0,17,0,0,,,,,,,
2020-07-19,Perlis,0,18,0,1,,,,,,,
2020-07-19,Kedah,0,99,0,1,,,,,,,
2020-07-19,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-19,Perak,2,260,0,6,,,,,,,
2020-07-19,Selangor,4,2103,0,17,,,,,,,
2020-07-19,Negeri Sembilan,0,1027,0,7,,,,,,,
2020-07-19,Melaka,0,258,0,5,,,,,,,
2020-07-19,Johor,1,702,1,21,,,,,,,
2020-07-19,Pahang,0,365,0,7,,,,,,,
2020-07-19,Terengganu,0,114,0,1,,,,,,,
2020-07-19,Kelantan,0,158,0,3,,,,,,,
2020-07-19,Sabah,1,382,0,7,,,,,,,
2020-07-19,Sarawak,6,607,0,18,,,,,,,
2020-07-19,Kuala Lumpur,1,2450,0,25,,,,,,,
2020-07-19,Putrajaya,0,98,0,0,,,,,,,
2020-07-19,Labuan,0,17,0,0,,,,,,,
2020-07-20,Perlis,0,18,0,1,,,,,,,
2020-07-20,Kedah,1,100,0,1,,,,,,,
2020-07-20,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-20,Perak,0,260,0,6,,,,,,,
2020-07-20,Selangor,4,2107,0,17,,,,,,,
2020-07-20,Negeri Sembilan,1,1028,0,7,,,,,,,
2020-07-20,Melaka,0,258,0,5,,,,,,,
2020-07-20,Johor,14,716,0,21,,,,,,,
2020-07-20,Pahang,0,365,0,7,,,,,,,
2020-07-20,Terengganu,0,114,0,1,,,,,,,
2020-07-20,Kelantan,0,158,0,3,,,,,,,
2020-07-20,Sabah,0,382,0,7,,,,,,,
2020-07-20,Sarawak,1,608,0,18,,,,,,,
2020-07-20,Kuala Lumpur,0,2450,0,25,,,,,,,
2020-07-20,Putrajaya,0,98,0,0,,,,,,,
2020-07-20,Labuan,0,17,0,0,,,,,,,
2020-07-21,Perlis,0,18,0,1,,,,,,,
2020-07-21,Kedah,0,100,0,1,,,,,,,
2020-07-21,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-21,Perak,0,260,0,6,,,,,,,
2020-07-21,Selangor,2,2109,0,17,,,,,,,
2020-07-21,Negeri Sembilan,0,1028,0,7,,,,,,,
2020-07-21,Melaka,0,258,0,5,,,,,,,
2020-07-21,Johor,0,716,0,21,,,,,,,
2020-07-21,Pahang,0,365,0,7,,,,,,,
2020-07-21,Terengganu,0,114,0,1,,,,,,,
2020-07-21,Kelantan,0,158,0,3,,,,,,,
2020-07-21,Sabah,1,383,0,7,,,,,,,
2020-07-21,Sarawak,11,619,0,18,,,,,,,
2020-07-21,Kuala Lumpur,1,2451,0,25,,,,,,,
2020-07-21,Putrajaya,0,98,0,0,,,,,,,
2020-07-21,Labuan,0,17,0,0,,,,,,,
2020-07-22,Perlis,0,18,0,1,,,,,,,
2020-07-22,Kedah,0,100,0,1,,,,,,,
2020-07-22,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-22,Perak,1,261,0,6,,,,,,,
2020-07-22,Selangor,3,2112,0,17,,,,,,,
2020-07-22,Negeri Sembilan,0,1028,0,7,,,,,,,
2020-07-22,Melaka,0,258,0,5,,,,,,,
2020-07-22,Johor,1,717,0,21,,,,,,,
2020-07-22,Pahang,0,365,0,7,,,,,,,
2020-07-22,Terengganu,0,114,0,1,,,,,,,
2020-07-22,Kelantan,0,158,0,3,,,,,,,
2020-07-22,Sabah,0,383,0,7,,,,,,,
2020-07-22,Sarawak,9,628,0,18,,,,,,,
2020-07-22,Kuala Lumpur,2,2453,0,25,,,,,,,
2020-07-22,Putrajaya,0,98,0,0,,,,,,,
2020-07-22,Labuan,0,17,0,0,,,,,,,
2020-07-23,Perlis,0,18,0,1,,,,,,,
2020-07-23,Kedah,0,100,0,1,,,,,,,
2020-07-23,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-23,Perak,0,261,0,6,,,,,,,
2020-07-23,Selangor,0,2112,0,17,,,,,,,
2020-07-23,Negeri Sembilan,0,1028,0,7,,,,,,,
2020-07-23,Melaka,0,258,0,5,,,,,,,
2020-07-23,Johor,1,718,0,21,,,,,,,
2020-07-23,Pahang,1,366,0,7,,,,,,,
2020-07-23,Terengganu,0,114,0,1,,,,,,,
2020-07-23,Kelantan,1,159,0,3,,,,,,,
2020-07-23,Sabah,1,384,0,7,,,,,,,
2020-07-23,Sarawak,4,632,0,18,,,,,,,
2020-07-23,Kuala Lumpur,1,2454,0,25,,,,,,,
2020-07-23,Putrajaya,0,98,0,0,,,,,,,
2020-07-23,Labuan,0,17,0,0,,,,,,,
2020-07-24,Perlis,0,18,0,1,,,,,,,
2020-07-24,Kedah,0,100,0,1,,,,,,,
2020-07-24,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-24,Perak,1,262,0,6,,,,,,,
2020-07-24,Selangor,3,2115,0,17,,,,,,,
2020-07-24,Negeri Sembilan,0,1028,0,7,,,,,,,
2020-07-24,Melaka,0,258,0,5,,,,,,,
2020-07-24,Johor,2,720,0,21,,,,,,,
2020-07-24,Pahang,3,369,0,7,,,,,,,
2020-07-24,Terengganu,0,114,0,1,,,,,,,
2020-07-24,Kelantan,0,159,0,3,,,,,,,
2020-07-24,Sabah,0,384,0,7,,,,,,,
2020-07-24,Sarawak,9,641,0,18,,,,,,,
2020-07-24,Kuala Lumpur,3,2457,0,25,,,,,,,
2020-07-24,Putrajaya,0,98,0,0,,,,,,,
2020-07-24,Labuan,0,17,0,0,,,,,,,
2020-07-25,Perlis,0,18,0,1,,,,,,,
2020-07-25,Kedah,0,100,0,1,,,,,,,
2020-07-25,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-25,Perak,0,262,0,6,,,,,,,
2020-07-25,Selangor,3,2118,0,17,,,,,,,
2020-07-25,Negeri Sembilan,0,1028,0,7,,,,,,,
2020-07-25,Melaka,0,258,0,5,,,,,,,
2020-07-25,Johor,10,730,0,21,,,,,,,
2020-07-25,Pahang,0,369,0,7,,,,,,,
2020-07-25,Terengganu,0,114,0,1,,,,,,,
2020-07-25,Kelantan,0,159,0,3,,,,,,,
2020-07-25,Sabah,0,384,0,7,,,,,,,
2020-07-25,Sarawak,8,649,0,18,,,,,,,
2020-07-25,Kuala Lumpur,1,2458,0,25,,,,,,,
2020-07-25,Putrajaya,0,98,0,0,,,,,,,
2020-07-25,Labuan,1,18,0,0,,,,,,,
2020-07-26,Perlis,0,18,0,1,,,,,,,
2020-07-26,Kedah,0,100,0,1,,,,,,,
2020-07-26,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-26,Perak,0,262,0,6,,,,,,,
2020-07-26,Selangor,0,2118,0,17,,,,,,,
2020-07-26,Negeri Sembilan,0,1028,0,7,,,,,,,
2020-07-26,Melaka,0,258,0,5,,,,,,,
2020-07-26,Johor,7,737,0,21,,,,,,,
2020-07-26,Pahang,1,370,0,7,,,,,,,
2020-07-26,Terengganu,0,114,0,1,,,,,,,
2020-07-26,Kelantan,1,160,0,3,,,,,,,
2020-07-26,Sabah,1,385,0,7,,,,,,,
2020-07-26,Sarawak,1,650,1,19,,,,,,,
2020-07-26,Kuala Lumpur,2,2460,0,25,,,,,,,
2020-07-26,Putrajaya,0,98,0,0,,,,,,,
2020-07-26,Labuan,0,18,0,0,,,,,,,
2020-07-27,Perlis,0,18,0,1,,,,,,,
2020-07-27,Kedah,0,100,0,1,,,,,,,
2020-07-27,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-27,Perak,0,262,0,6,,,,,,,
2020-07-27,Selangor,1,2119,0,17,,,,,,,
2020-07-27,Negeri Sembilan,0,1028,0,7,,,,,,,
2020-07-27,Melaka,0,258,0,5,,,,,,,
2020-07-27,Johor,0,737,0,21,,,,,,,
2020-07-27,Pahang,0,370,0,7,,,,,,,
2020-07-27,Terengganu,0,114,0,1,,,,,,,
2020-07-27,Kelantan,0,160,0,3,,,,,,,
2020-07-27,Sabah,4,389,0,7,,,,,,,
2020-07-27,Sarawak,0,650,0,19,,,,,,,
2020-07-27,Kuala Lumpur,2,2462,0,25,,,,,,,
2020-07-27,Putrajaya,0,98,0,0,,,,,,,
2020-07-27,Labuan,0,18,0,0,,,,,,,
2020-07-28,Perlis,0,18,0,1,,,,,,,
2020-07-28,Kedah,6,106,0,1,,,,,,,
2020-07-28,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-28,Perak,0,262,0,6,,,,,,,
2020-07-28,Selangor,0,2119,0,17,,,,,,,
2020-07-28,Negeri Sembilan,0,1028,0,7,,,,,,,
2020-07-28,Melaka,0,258,0,5,,,,,,,
2020-07-28,Johor,0,737,0,21,,,,,,,
2020-07-28,Pahang,0,370,0,7,,,,,,,
2020-07-28,Terengganu,0,114,0,1,,,,,,,
2020-07-28,Kelantan,0,160,0,3,,,,,,,
2020-07-28,Sabah,3,392,0,7,,,,,,,
2020-07-28,Sarawak,25,675,0,19,,,,,,,
2020-07-28,Kuala Lumpur,4,2466,0,25,,,,,,,
2020-07-28,Putrajaya,0,98,0,0,,,,,,,
2020-07-28,Labuan,1,19,0,0,,,,,,,
2020-07-29,Perlis,1,19,0,1,,,,,,,
2020-07-29,Kedah,0,106,0,1,,,,,,,
2020-07-29,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-29,Perak,0,262,0,6,,,,,,,
2020-07-29,Selangor,2,2121,0,17,,,,,,,
2020-07-29,Negeri Sembilan,0,1028,0,7,,,,,,,
2020-07-29,Melaka,0,258,0,5,,,,,,,
2020-07-29,Johor,1,738,0,21,,,,,,,
2020-07-29,Pahang,0,370,0,7,,,,,,,
2020-07-29,Terengganu,0,114,0,1,,,,,,,
2020-07-29,Kelantan,0,160,0,3,,,,,,,
2020-07-29,Sabah,1,393,0,7,,,,,,,
2020-07-29,Sarawak,2,677,0,19,,,,,,,
2020-07-29,Kuala Lumpur,6,2472,0,25,,,,,,,
2020-07-29,Putrajaya,0,98,0,0,,,,,,,
2020-07-29,Labuan,0,19,0,0,,,,,,,
2020-07-30,Perlis,0,19,0,1,,,,,,,
2020-07-30,Kedah,1,107,0,1,,,,,,,
2020-07-30,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-30,Perak,0,262,0,6,,,,,,,
2020-07-30,Selangor,1,2122,0,17,,,,,,,
2020-07-30,Negeri Sembilan,0,1028,0,7,,,,,,,
2020-07-30,Melaka,0,258,0,5,,,,,,,
2020-07-30,Johor,1,739,0,21,,,,,,,
2020-07-30,Pahang,0,370,0,7,,,,,,,
2020-07-30,Terengganu,0,114,0,1,,,,,,,
2020-07-30,Kelantan,0,160,0,3,,,,,,,
2020-07-30,Sabah,4,397,0,7,,,,,,,
2020-07-30,Sarawak,0,677,0,19,,,,,,,
2020-07-30,Kuala Lumpur,1,2473,0,25,,,,,,,
2020-07-30,Putrajaya,0,98,0,0,,,,,,,
2020-07-30,Labuan,0,19,0,0,,,,,,,
2020-07-31,Perlis,0,19,0,1,,,,,,,
2020-07-31,Kedah,2,109,0,1,,,,,,,
2020-07-31,Pulau Pinang,0,121,0,1,,,,,,,
2020-07-31,Perak,0,262,0,6,,,,,,,
2020-07-31,Selangor,1,2123,0,17,,,,,,,
2020-07-31,Negeri Sembilan,1,1029,0,7,,,,,,,
2020-07-31,Melaka,0,258,0,5,,,,,,,
2020-07-31,Johor,3,742,0,21,,,,,,,
2020-07-31,Pahang,0,370,0,7,,,,,,,
2020-07-31,Terengganu,0,114,0,1,,,,,,,
2020-07-31,Kelantan,0,160,0,3,,,,,,,
2020-07-31,Sabah,1,398,1,8,,,,,,,
2020-07-31,Sarawak,1,678,0,19,,,,,,,
2020-07-31,Kuala Lumpur,3,2476,0,25,,,,,,,
2020-07-31,Putrajaya,0,98,0,0,,,,,,,
2020-07-31,Labuan,0,19,0,0,,,,,,,
2020-08-01,Perlis,0,19,0,1,,,,,,,
2020-08-01,Kedah,1,110,0,1,,,,,,,
2020-08-01,Pulau Pinang,0,121,0,1,,,,,,,
2020-08-01,Perak,2,264,0,6,,,,,,,
2020-08-01,Selangor,6,2129,0,17,,,,,,,
2020-08-01,Negeri Sembilan,0,1029,0,7,,,,,,,
2020-08-01,Melaka,0,258,0,5,,,,,,,
2020-08-01,Johor,0,742,0,21,,,,,,,
2020-08-01,Pahang,0,370,0,7,,,,,,,
2020-08-01,Terengganu,0,114,0,1,,,,,,,
2020-08-01,Kelantan,0,160,0,3,,,,,,,
2020-08-01,Sabah,0,398,0,8,,,,,,,
2020-08-01,Sarawak,0,678,0,19,,,,,,,
2020-08-01,Kuala Lumpur,0,2476,0,25,,,,,,,
2020-08-01,Putrajaya,0,98,0,0,,,,,,,
2020-08-01,Labuan,0,19,0,0,,,,,,,
2020-08-02,Perlis,0,19,0,1,,,,,,,
2020-08-02,Kedah,11,121,0,1,,,,,,,
2020-08-02,Pulau Pinang,0,121,0,1,,,,,,,
2020-08-02,Perak,0,264,0,6,,,,,,,
2020-08-02,Selangor,1,2130,0,17,,,,,,,
2020-08-02,Negeri Sembilan,0,1029,0,7,,,,,,,
2020-08-02,Melaka,0,258,0,5,,,,,,,
2020-08-02,Johor,0,742,0,21,,,,,,,
2020-08-02,Pahang,0,370,0,7,,,,,,,
2020-08-02,Terengganu,0,114,0,1,,,,,,,
2020-08-02,Kelantan,0,160,0,3,,,,,,,
2020-08-02,Sabah,2,400,0,8,,,,,,,
2020-08-02,Sarawak,0,678,0,19,,,,,,,
2020-08-02,Kuala Lumpur,0,2476,0,25,,,,,,,
2020-08-02,Putrajaya,0,98,0,0,,,,,,,
2020-08-02,Labuan,0,19,0,0,,,,,,,
2020-08-03,Perlis,0,19,0,1,,,,,,,
2020-08-03,Kedah,1,122,0,1,,,,,,,
2020-08-03,Pulau Pinang,0,121,0,1,,,,,,,
2020-08-03,Perak,0,264,0,6,,,,,,,
2020-08-03,Selangor,0,2130,0,17,,,,,,,
2020-08-03,Negeri Sembilan,0,1029,0,7,,,,,,,
2020-08-03,Melaka,0,258,0,5,,,,,,,
2020-08-03,Johor,0,742,0,21,,,,,,,
2020-08-03,Pahang,0,370,0,7,,,,,,,
2020-08-03,Terengganu,0,114,0,1,,,,,,,
2020-08-03,Kelantan,0,160,0,3,,,,,,,
2020-08-03,Sabah,0,400,0,8,,,,,,,
2020-08-03,Sarawak,0,678,0,19,,,,,,,
2020-08-03,Kuala Lumpur,0,2476,0,25,,,,,,,
2020-08-03,Putrajaya,0,98,0,0,,,,,,,
2020-08-03,Labuan,1,20,0,0,,,,,,,
2020-08-04,Perlis,1,20,0,1,,,,,,,
2020-08-04,Kedah,0,122,0,1,,,,,,,
2020-08-04,Pulau Pinang,0,121,0,1,,,,,,,
2020-08-04,Perak,0,264,0,6,,,,,,,
2020-08-04,Selangor,0,2130,0,17,,,,,,,
2020-08-04,Negeri Sembilan,0,1029,0,7,,,,,,,
2020-08-04,Melaka,0,258,0,5,,,,,,,
2020-08-04,Johor,0,742,0,21,,,,,,,
2020-08-04,Pahang,0,370,0,7,,,,,,,
2020-08-04,Terengganu,0,114,0,1,,,,,,,
2020-08-04,Kelantan,0,160,0,3,,,,,,,
2020-08-04,Sabah,0,400,0,8,,,,,,,
2020-08-04,Sarawak,0,678,0,19,,,,,,,
2020-08-04,Kuala Lumpur,0,2476,0,25,,,,,,,
2020-08-04,Putrajaya,0,98,0,0,,,,,,,
2020-08-04,Labuan,0,20,0,0,,,,,,,
2020-08-05,Perlis,0,20,0,1,,,,,,,
2020-08-05,Kedah,3,125,0,1,,,,,,,
2020-08-05,Pulau Pinang,0,121,0,1,,,,,,,
2020-08-05,Perak,0,264,0,6,,,,,,,
2020-08-05,Selangor,0,2130,0,17,,,,,,,
2020-08-05,Negeri Sembilan,0,1029,0,7,,,,,,,
2020-08-05,Melaka,0,258,0,5,,,,,,,
2020-08-05,Johor,1,743,0,21,,,,,,,
2020-08-05,Pahang,0,370,0,7,,,,,,,
2020-08-05,Terengganu,0,114,0,1,,,,,,,
2020-08-05,Kelantan,0,160,0,3,,,,,,,
2020-08-05,Sabah,2,402,0,8,,,,,,,
2020-08-05,Sarawak,0,678,0,19,,,,,,,
2020-08-05,Kuala Lumpur,15,2491,0,25,,,,,,,
2020-08-05,Putrajaya,0,98,0,0,,,,,,,
2020-08-05,Labuan,0,20,0,0,,,,,,,
2020-08-06,Perlis,0,20,0,1,,,,,,,
2020-08-06,Kedah,6,131,0,1,,,,,,,
2020-08-06,Pulau Pinang,0,121,0,1,,,,,,,
2020-08-06,Perak,0,264,0,6,,,,,,,
2020-08-06,Selangor,0,2130,0,17,,,,,,,
2020-08-06,Negeri Sembilan,2,1031,0,7,,,,,,,
2020-08-06,Melaka,0,258,0,5,,,,,,,
2020-08-06,Johor,0,743,0,21,,,,,,,
2020-08-06,Pahang,0,370,0,7,,,,,,,
2020-08-06,Terengganu,0,114,0,1,,,,,,,
2020-08-06,Kelantan,0,160,0,3,,,,,,,
2020-08-06,Sabah,4,406,0,8,,,,,,,
2020-08-06,Sarawak,0,678,0,19,,,,,,,
2020-08-06,Kuala Lumpur,2,2493,0,25,,,,,,,
2020-08-06,Putrajaya,0,98,0,0,,,,,,,
2020-08-06,Labuan,1,21,0,0,,,,,,,
2020-08-07,Perlis,10,30,0,1,,,,,,,
2020-08-07,Kedah,1,132,0,1,,,,,,,
2020-08-07,Pulau Pinang,1,122,0,1,,,,,,,
2020-08-07,Perak,2,266,0,6,,,,,,,
2020-08-07,Selangor,2,2132,0,17,,,,,,,
2020-08-07,Negeri Sembilan,0,1031,0,7,,,,,,,
2020-08-07,Melaka,0,258,0,5,,,,,,,
2020-08-07,Johor,1,744,0,21,,,,,,,
2020-08-07,Pahang,0,370,0,7,,,,,,,
2020-08-07,Terengganu,0,114,0,1,,,,,,,
2020-08-07,Kelantan,0,160,0,3,,,,,,,
2020-08-07,Sabah,4,410,0,8,,,,,,,
2020-08-07,Sarawak,1,679,0,19,,,,,,,
2020-08-07,Kuala Lumpur,3,2496,0,25,,,,,,,
2020-08-07,Putrajaya,0,98,0,0,,,,,,,
2020-08-07,Labuan,0,21,0,0,,,,,,,
2020-08-08,Perlis,0,30,0,1,,,,,,,
2020-08-08,Kedah,0,132,0,1,,,,,,,
2020-08-08,Pulau Pinang,0,122,0,1,,,,,,,
2020-08-08,Perak,0,266,0,6,,,,,,,
2020-08-08,Selangor,1,2133,0,17,,,,,,,
2020-08-08,Negeri Sembilan,1,1032,0,7,,,,,,,
2020-08-08,Melaka,0,258,0,5,,,,,,,
2020-08-08,Johor,0,744,0,21,,,,,,,
2020-08-08,Pahang,0,370,0,7,,,,,,,
2020-08-08,Terengganu,0,114,0,1,,,,,,,
2020-08-08,Kelantan,0,160,0,3,,,,,,,
2020-08-08,Sabah,0,410,0,8,,,,,,,
2020-08-08,Sarawak,1,680,0,19,,,,,,,
2020-08-08,Kuala Lumpur,3,2499,0,25,,,,,,,
2020-08-08,Putrajaya,0,98,0,0,,,,,,,
2020-08-08,Labuan,1,22,0,0,,,,,,,
2020-08-09,Perlis,0,30,0,1,,,,,,,
2020-08-09,Kedah,0,132,0,1,,,,,,,
2020-08-09,Pulau Pinang,3,125,0,1,,,,,,,
2020-08-09,Perak,0,266,0,6,,,,,,,
2020-08-09,Selangor,1,2134,0,17,,,,,,,
2020-08-09,Negeri Sembilan,0,1032,0,7,,,,,,,
2020-08-09,Melaka,0,258,0,5,,,,,,,
2020-08-09,Johor,0,744,0,21,,,,,,,
2020-08-09,Pahang,0,370,0,7,,,,,,,
2020-08-09,Terengganu,0,114,0,1,,,,,,,
2020-08-09,Kelantan,0,160,0,3,,,,,,,
2020-08-09,Sabah,0,410,0,8,,,,,,,
2020-08-09,Sarawak,1,681,0,19,,,,,,,
2020-08-09,Kuala Lumpur,7,2506,0,25,,,,,,,
2020-08-09,Putrajaya,1,99,0,0,,,,,,,
2020-08-09,Labuan,0,22,0,0,,,,,,,
2020-08-10,Perlis,0,30,0,1,,,,,,,
2020-08-10,Kedah,0,132,0,1,,,,,,,
2020-08-10,Pulau Pinang,0,125,0,1,,,,,,,
2020-08-10,Perak,3,269,0,6,,,,,,,
2020-08-10,Selangor,4,2138,0,17,,,,,,,
2020-08-10,Negeri Sembilan,0,1032,0,7,,,,,,,
2020-08-10,Melaka,1,259,0,5,,,,,,,
2020-08-10,Johor,2,746,0,21,,,,,,,
2020-08-10,Pahang,0,370,0,7,,,,,,,
2020-08-10,Terengganu,0,114,0,1,,,,,,,
2020-08-10,Kelantan,0,160,0,3,,,,,,,
2020-08-10,Sabah,0,410,0,8,,,,,,,
2020-08-10,Sarawak,0,681,0,19,,,,,,,
2020-08-10,Kuala Lumpur,1,2507,0,25,,,,,,,
2020-08-10,Putrajaya,0,99,0,0,,,,,,,
2020-08-10,Labuan,0,22,0,0,,,,,,,
2020-08-11,Perlis,0,30,0,1,,,,,,,
2020-08-11,Kedah,0,132,0,1,,,,,,,
2020-08-11,Pulau Pinang,0,125,0,1,,,,,,,
2020-08-11,Perak,0,269,0,6,,,,,,,
2020-08-11,Selangor,1,2139,0,17,,,,,,,
2020-08-11,Negeri Sembilan,0,1032,0,7,,,,,,,
2020-08-11,Melaka,0,259,0,5,,,,,,,
2020-08-11,Johor,1,747,0,21,,,,,,,
2020-08-11,Pahang,0,370,0,7,,,,,,,
2020-08-11,Terengganu,0,114,0,1,,,,,,,
2020-08-11,Kelantan,0,160,0,3,,,,,,,
2020-08-11,Sabah,1,411,0,8,,,,,,,
2020-08-11,Sarawak,0,681,0,19,,,,,,,
2020-08-11,Kuala Lumpur,6,2513,0,25,,,,,,,
2020-08-11,Putrajaya,0,99,0,0,,,,,,,
2020-08-11,Labuan,0,22,0,0,,,,,,,
2020-08-12,Perlis,0,30,0,1,,,,,,,
2020-08-12,Kedah,2,134,0,1,,,,,,,
2020-08-12,Pulau Pinang,0,125,0,1,,,,,,,
2020-08-12,Perak,0,269,0,6,,,,,,,
2020-08-12,Selangor,0,2139,0,17,,,,,,,
2020-08-12,Negeri Sembilan,0,1032,0,7,,,,,,,
2020-08-12,Melaka,0,259,0,5,,,,,,,
2020-08-12,Johor,2,749,0,21,,,,,,,
2020-08-12,Pahang,0,370,0,7,,,,,,,
2020-08-12,Terengganu,0,114,0,1,,,,,,,
2020-08-12,Kelantan,0,160,0,3,,,,,,,
2020-08-12,Sabah,4,415,0,8,,,,,,,
2020-08-12,Sarawak,0,681,0,19,,,,,,,
2020-08-12,Kuala Lumpur,3,2517,0,25,,,,,,,
2020-08-12,Putrajaya,0,99,0,0,,,,,,,
2020-08-12,Labuan,0,22,0,0,,,,,,,
2020-08-13,Perlis,0,30,0,1,,,,,,,
2020-08-13,Kedah,9,143,0,1,,,,,,,
2020-08-13,Pulau Pinang,0,125,0,1,,,,,,,
2020-08-13,Perak,0,269,0,6,,,,,,,
2020-08-13,Selangor,3,2142,0,17,,,,,,,
2020-08-13,Negeri Sembilan,0,1032,0,7,,,,,,,
2020-08-13,Melaka,0,259,0,5,,,,,,,
2020-08-13,Johor,0,749,0,21,,,,,,,
2020-08-13,Pahang,0,370,0,7,,,,,,,
2020-08-13,Terengganu,0,114,0,1,,,,,,,
2020-08-13,Kelantan,0,160,0,3,,,,,,,
2020-08-13,Sabah,0,415,0,8,,,,,,,
2020-08-13,Sarawak,0,681,0,19,,,,,,,
2020-08-13,Kuala Lumpur,3,2520,0,25,,,,,,,
2020-08-13,Putrajaya,0,99,0,0,,,,,,,
2020-08-13,Labuan,0,22,0,0,,,,,,,
2020-08-14,Perlis,0,30,0,1,,,,,,,
2020-08-14,Kedah,12,155,0,1,,,,,,,
2020-08-14,Pulau Pinang,1,126,0,1,,,,,,,
2020-08-14,Perak,0,269,0,6,,,,,,,
2020-08-14,Selangor,2,2144,0,17,,,,,,,
2020-08-14,Negeri Sembilan,0,1032,0,7,,,,,,,
2020-08-14,Melaka,0,259,0,5,,,,,,,
2020-08-14,Johor,0,749,0,21,,,,,,,
2020-08-14,Pahang,0,370,0,7,,,,,,,
2020-08-14,Terengganu,0,114,0,1,,,,,,,
2020-08-14,Kelantan,0,160,0,3,,,,,,,
2020-08-14,Sabah,0,415,0,8,,,,,,,
2020-08-14,Sarawak,1,682,0,19,,,,,,,
2020-08-14,Kuala Lumpur,4,2523,0,25,,,,,,,
2020-08-14,Putrajaya,0,99,0,0,,,,,,,
2020-08-14,Labuan,0,22,0,0,,,,,,,
2020-08-15,Perlis,1,31,0,1,,,,,,,
2020-08-15,Kedah,14,169,0,1,,,,,,,
2020-08-15,Pulau Pinang,2,128,0,1,,,,,,,
2020-08-15,Perak,0,269,0,6,,,,,,,
2020-08-15,Selangor,0,2144,0,17,,,,,,,
2020-08-15,Negeri Sembilan,2,1034,0,7,,,,,,,
2020-08-15,Melaka,0,259,0,5,,,,,,,
2020-08-15,Johor,1,750,0,21,,,,,,,
2020-08-15,Pahang,0,370,0,7,,,,,,,
2020-08-15,Terengganu,0,114,0,1,,,,,,,
2020-08-15,Kelantan,0,160,0,3,,,,,,,
2020-08-15,Sabah,0,415,0,8,,,,,,,
2020-08-15,Sarawak,0,682,0,19,,,,,,,
2020-08-15,Kuala Lumpur,6,2529,0,25,,,,,,,
